metric,step,value
value_loss,3654912,115.0532
value_loss,3663104,110.2878
value_loss,3671296,128.0320
value_loss,3679488,99.3007
value_loss,3687680,122.2355
value_loss,3695872,63.0476
value_loss,3704064,127.6993
value_loss,3712256,86.0379
value_loss,3720448,144.6828
value_loss,3728640,90.4336
value_loss,3736832,93.0343
value_loss,3745024,108.3639
value_loss,3753216,105.9048
value_loss,3760000,98.1560
value_loss,3769600,121.3790
value_loss,3777792,98.9174
value_loss,3785984,84.0238
value_loss,3794176,107.7963
value_loss,3802368,96.2435
value_loss,3810560,112.3594
value_loss,3818752,79.2318
value_loss,3826944,115.2490
value_loss,3835136,69.2586
value_loss,3843328,140.1379
value_loss,3851520,67.9557
value_loss,3859712,129.8037
value_loss,3867904,56.5949
value_loss,3876096,154.4550
value_loss,3884288,84.7938
value_loss,3892480,172.3270
value_loss,3900672,78.7801
value_loss,3908864,129.5215
value_loss,3917056,74.0172
value_loss,3925248,148.6103
value_loss,3933440,104.6035
value_loss,3941632,114.6205
value_loss,3949824,123.1508
value_loss,3958016,136.2108
value_loss,3960000,76.4483
value_loss,3974400,124.0443
value_loss,3982592,87.2941
value_loss,3990784,151.5686
value_loss,3998976,73.8090
value_loss,4007168,123.0573
value_loss,4015360,83.1385
value_loss,4016384,69.2006
value_loss,4024576,140.2906
value_loss,4032768,97.4880
value_loss,4040960,97.6035
value_loss,4049152,90.6529
value_loss,4057344,109.7144
value_loss,4065536,86.8421
value_loss,4073728,84.7352
value_loss,4081920,108.9649
value_loss,4090112,104.9192
value_loss,4096384,101.8003
value_loss,4098304,114.1066
value_loss,4104576,148.7339
value_loss,4106496,89.3713
value_loss,4112768,96.9262
value_loss,4120960,101.4445
value_loss,4129152,100.3298
value_loss,4136384,88.1079
value_loss,4137344,106.6603
value_loss,4144576,134.3328
value_loss,4152768,94.6225
value_loss,4160960,117.3765
value_loss,4169152,96.2630
value_loss,4177344,133.2332
value_loss,4185536,100.9105
value_loss,4193728,93.2862
value_loss,4201920,117.7088
value_loss,4210112,74.2578
value_loss,4218304,121.8598
value_loss,4226496,107.3025
value_loss,4234688,115.5110
value_loss,4242880,71.3971
value_loss,4251072,141.3917
value_loss,4259264,58.2381
value_loss,4267456,135.8069
value_loss,4275648,62.5027
value_loss,4283840,134.6653
value_loss,4292032,74.4557
value_loss,4300224,146.4572
value_loss,4308416,69.8983
value_loss,4316608,155.1714
value_loss,4320000,74.5089
value_loss,4332992,119.4364
value_loss,4341184,112.4208
value_loss,4349376,153.8473
value_loss,4357568,82.9476
value_loss,4365760,144.9005
value_loss,4373952,74.2498
value_loss,4382144,125.1363
value_loss,4390336,100.7762
value_loss,4398528,166.9704
value_loss,4406720,97.1930
value_loss,4414912,108.6326
value_loss,4423104,76.2295
value_loss,4431296,159.9355
value_loss,4439488,99.9384
value_loss,4447680,139.1176
value_loss,4455872,105.2420
value_loss,4464064,167.9292
value_loss,4472256,88.2070
value_loss,4480448,159.3801
value_loss,4488640,115.5854
value_loss,4496832,101.9563
value_loss,4505024,112.6971
value_loss,4513216,123.8075
value_loss,4520000,98.9134
value_loss,4529600,68.3559
value_loss,4537792,114.0492
value_loss,4545984,102.3202
value_loss,4554176,112.5437
value_loss,4562368,110.2159
value_loss,4570560,143.5685
value_loss,4578752,80.2417
value_loss,4586944,131.6264
value_loss,4595136,96.0098
value_loss,4603328,111.9837
value_loss,4611520,89.0726
value_loss,4619712,159.5413
value_loss,4627904,85.7344
value_loss,4636096,158.3472
value_loss,4644288,73.5319
value_loss,4652480,146.3498
value_loss,4660672,77.7895
value_loss,4668864,108.0066
value_loss,4677056,109.6145
value_loss,4685248,103.8237
value_loss,4693440,94.6874
value_loss,4696384,83.3990
value_loss,4704576,134.1813
value_loss,4712768,86.4564
value_loss,4720960,142.1448
value_loss,4729152,97.0521
value_loss,4737344,118.5434
value_loss,4745536,101.3004
value_loss,4753728,78.5340
value_loss,4761920,110.1274
value_loss,4770112,116.5958
value_loss,4778304,97.5641
value_loss,4786496,108.8183
value_loss,4794688,129.3113
value_loss,4802880,67.1670
value_loss,4811072,162.4703
value_loss,4819264,75.2906
value_loss,4827456,132.2609
value_loss,4835648,93.8133
value_loss,4843840,152.1231
value_loss,4852032,63.1456
value_loss,4860224,173.0166
value_loss,4868416,58.4841
value_loss,4876608,144.1674
value_loss,4880000,130.4104
value_loss,4892992,130.1502
value_loss,4901184,110.9950
value_loss,4909376,134.9045
value_loss,4917568,100.4155
value_loss,4925760,118.8930
value_loss,4933952,87.7559
value_loss,4942144,126.6077
value_loss,4950336,80.1896
value_loss,4958528,120.1598
value_loss,4966720,95.3083
value_loss,4974912,126.8305
value_loss,4983104,121.9438
value_loss,4991296,142.1538
value_loss,4999488,91.5447
value_loss,5007680,115.4670
value_loss,5015872,107.7072
value_loss,5024064,125.0676
value_loss,5032256,88.0210
value_loss,5040448,135.6685
value_loss,5048640,99.2177
value_loss,5056832,107.4187
value_loss,5065024,93.7485
value_loss,5073216,116.5388
value_loss,5080000,89.4978
value_loss,5089600,104.8011
value_loss,5097792,108.3460
value_loss,5105984,103.9326
value_loss,5114176,107.4001
value_loss,5122368,85.6180
value_loss,5130560,104.8564
value_loss,5138752,86.8959
value_loss,5146944,125.6565
value_loss,5155136,91.7911
value_loss,5163328,99.1666
value_loss,5171520,85.8782
value_loss,5179712,141.4867
value_loss,5187904,97.3570
value_loss,5196096,144.7612
value_loss,5204288,86.4596
value_loss,5216384,85.6021
value_loss,5224576,117.1936
value_loss,5232768,80.9817
value_loss,5240960,142.1564
value_loss,5249152,85.3491
value_loss,5256384,98.0056
value_loss,5257344,136.1985
value_loss,5264576,109.3584
value_loss,5272768,89.7817
value_loss,5280960,86.1455
value_loss,5289152,134.2420
value_loss,5297344,77.2572
value_loss,5305536,109.3095
value_loss,5313728,99.9290
value_loss,5321920,144.6620
value_loss,5330112,84.7423
value_loss,5338304,98.0941
value_loss,5346496,97.2265
value_loss,5354688,132.5577
value_loss,5362880,104.1919
value_loss,5371072,127.1751
value_loss,5379264,83.6870
value_loss,5387456,127.7224
value_loss,5395648,72.7906
value_loss,5403840,122.9576
value_loss,5412032,81.0195
value_loss,5420224,132.3822
value_loss,5428416,77.6748
value_loss,5436608,160.0301
value_loss,5440000,107.1255
value_loss,5452992,126.4664
value_loss,5461184,97.1451
value_loss,5469376,109.3267
value_loss,5477568,85.0145
value_loss,5485760,127.0605
value_loss,5493952,104.5756
value_loss,5502144,100.4690
value_loss,5510336,92.9253
value_loss,5518528,118.4928
value_loss,5526720,83.4692
value_loss,5536384,78.0372
value_loss,5544576,138.8295
value_loss,5552768,100.7056
value_loss,5560960,81.2578
value_loss,5569152,121.1653
value_loss,5577344,149.6998
value_loss,5585536,125.1892
value_loss,5593728,108.1948
value_loss,5601920,108.0432
value_loss,5610112,119.6922
value_loss,5618304,123.1500
value_loss,5626496,120.1156
value_loss,5634688,116.3791
value_loss,5642880,87.2225
value_loss,5651072,137.5840
value_loss,5656384,84.1047
value_loss,5659264,112.1332
value_loss,5664576,144.9803
value_loss,5667456,148.3084
value_loss,5672768,100.4688
value_loss,5675648,97.2736
value_loss,5680960,124.2898
value_loss,5689152,93.6174
value_loss,5697344,105.6605
value_loss,5705536,94.5371
value_loss,5713728,79.8603
value_loss,5721920,130.8087
value_loss,5730112,112.6553
value_loss,5738304,146.5744
value_loss,5746496,93.6077
value_loss,5754688,125.1328
value_loss,5762880,91.5859
value_loss,5771072,135.8500
value_loss,5776384,104.6024
value_loss,5779264,94.4696
value_loss,5784576,134.2765
value_loss,5787456,146.0408
value_loss,5792768,106.5388
value_loss,5795648,68.8676
value_loss,5800960,133.0044
value_loss,5809152,115.0089
value_loss,5817344,94.3793
value_loss,5825536,101.4761
value_loss,5833728,109.7883
value_loss,5841920,105.1487
value_loss,5850112,118.4203
value_loss,5858304,127.1754
value_loss,5866496,86.8122
value_loss,5874688,96.2470
value_loss,5882880,99.8047
value_loss,5891072,154.8104
value_loss,5899264,89.5160
value_loss,5907456,190.3544
value_loss,5915648,72.6793
value_loss,5923840,149.4032
value_loss,5932032,78.2158
value_loss,5936384,90.1119
value_loss,5940224,143.0401
value_loss,5944576,116.5123
value_loss,5948416,63.4396
value_loss,5952768,98.8817
value_loss,5960960,95.9849
value_loss,5969152,89.6099
value_loss,5977344,109.3066
value_loss,5985536,105.8148
value_loss,5993728,91.6673
value_loss,6001920,123.0246
value_loss,6010112,119.7976
value_loss,6016384,92.6561
value_loss,6024576,134.1299
value_loss,6032768,111.1899
value_loss,6040960,138.5319
value_loss,6049152,102.9393
value_loss,6057344,139.7371
value_loss,6065536,136.0594
value_loss,6073728,68.2981
value_loss,6081920,120.0523
value_loss,6090112,86.2778
value_loss,6098304,128.1778
value_loss,6106496,78.8307
value_loss,6114688,116.6253
value_loss,6122880,103.2603
value_loss,6131072,104.9872
value_loss,6139264,77.0160
value_loss,6147456,95.4677
value_loss,6155648,122.1465
value_loss,6163840,141.5264
value_loss,6172032,103.2222
value_loss,6180224,130.1830
value_loss,6188416,58.0942
value_loss,6196608,137.4547
value_loss,6200000,89.4094
value_loss,6212992,150.6596
value_loss,6221184,70.5476
value_loss,6229376,102.6977
value_loss,6237568,83.2492
value_loss,6245760,129.3920
value_loss,6253952,107.6243
value_loss,6262144,111.2395
value_loss,6270336,88.0678
value_loss,6278528,129.0013
value_loss,6286720,98.4063
value_loss,6294912,166.2356
value_loss,6296384,79.9453
value_loss,6303104,90.3242
value_loss,6304576,126.1191
value_loss,6311296,146.2073
value_loss,6312768,87.9486
value_loss,6319488,70.0617
value_loss,6320960,114.8654
value_loss,6329152,147.8467
value_loss,6336384,92.4788
value_loss,6337344,85.5266
value_loss,6344576,103.0537
value_loss,6345536,78.5699
value_loss,6352768,120.2989
value_loss,6353728,126.3255
value_loss,6360960,139.4708
value_loss,6369152,97.9639
value_loss,6377344,119.9147
value_loss,6385536,131.0441
value_loss,6393728,129.1720
value_loss,6401920,112.7206
value_loss,6410112,102.8737
value_loss,6418304,117.0137
value_loss,6426496,92.3118
value_loss,6434688,129.5701
value_loss,6442880,125.9177
value_loss,6451072,143.2370
value_loss,6459264,76.0565
value_loss,6467456,156.1123
value_loss,6475648,47.9423
value_loss,6483840,136.5431
value_loss,6492032,88.1599
value_loss,6500224,138.1417
value_loss,6508416,88.8441
value_loss,6516608,160.5783
value_loss,6520000,66.4124
value_loss,6532992,147.3941
value_loss,6541184,73.7300
value_loss,6549376,127.3271
value_loss,6557568,86.2931
value_loss,6565760,143.1900
value_loss,6573952,115.0723
value_loss,6576384,86.7991
value_loss,6584576,142.7302
value_loss,6592768,82.7144
value_loss,6600960,142.9870
value_loss,6609152,103.9328
value_loss,6617344,95.3729
value_loss,6625536,98.2737
value_loss,6633728,114.1084
value_loss,6641920,116.1608
value_loss,6650112,85.2172
value_loss,6658304,124.0926
value_loss,6666496,86.5608
value_loss,6674688,129.5642
value_loss,6682880,60.9740
value_loss,6691072,126.9156
value_loss,6696384,85.6542
value_loss,6699264,96.1808
value_loss,6704576,164.0721
value_loss,6712768,80.9674
value_loss,6720960,130.0225
value_loss,6729152,113.9938
value_loss,6737344,119.6304
value_loss,6745536,97.8424
value_loss,6753728,111.0841
value_loss,6761920,108.9135
value_loss,6770112,90.6276
value_loss,6778304,112.8004
value_loss,6786496,119.9324
value_loss,6794688,114.7823
value_loss,6802880,85.7354
value_loss,6811072,131.3089
value_loss,6819264,85.6617
value_loss,6827456,125.5709
value_loss,6835648,74.3761
value_loss,6843840,125.9550
value_loss,6852032,58.3216
value_loss,6860224,152.9431
value_loss,6868416,89.3712
value_loss,6876608,125.1376
value_loss,6880000,62.8053
value_loss,6892992,146.7184
value_loss,6901184,76.8533
value_loss,6909376,155.0709
value_loss,6917568,88.1445
value_loss,6925760,139.8151
value_loss,6933952,96.6776
value_loss,6942144,133.1901
value_loss,6950336,57.5117
value_loss,6958528,132.3488
value_loss,6966720,75.9718
value_loss,6974912,147.2618
value_loss,6983104,81.7505
value_loss,6991296,118.0378
value_loss,6999488,116.3932
value_loss,7007680,152.3561
value_loss,7015872,74.5081
value_loss,7024064,133.7124
value_loss,7032256,73.0059
value_loss,7040448,152.7243
value_loss,7048640,91.3919
value_loss,7056832,113.0390
value_loss,7065024,104.0499
value_loss,7073216,116.1360
value_loss,7080000,121.0078
value_loss,7089600,103.2589
value_loss,7097792,124.4477
value_loss,7105984,107.0332
value_loss,7114176,126.9751
value_loss,7122368,128.3461
value_loss,7136384,72.1745
value_loss,7144576,153.6750
value_loss,7152768,94.0835
value_loss,7160960,129.1379
value_loss,7169152,94.4464
value_loss,7176384,78.3079
value_loss,7177344,94.5414
value_loss,7184576,148.4313
value_loss,7192768,74.4077
value_loss,7200960,141.1834
value_loss,7209152,117.3567
value_loss,7217344,71.4749
value_loss,7225536,94.0432
value_loss,7233728,130.6991
value_loss,7241920,133.3461
value_loss,7250112,90.9505
value_loss,7258304,107.9985
value_loss,7266496,88.8210
value_loss,7274688,164.5000
value_loss,7282880,83.9610
value_loss,7291072,130.6690
value_loss,7299264,108.6194
value_loss,7307456,126.1800
value_loss,7315648,77.5268
value_loss,7323840,133.4209
value_loss,7332032,98.7431
value_loss,7340224,145.9828
value_loss,7348416,91.5406
value_loss,7356608,163.9640
value_loss,7360000,102.0835
value_loss,7372992,118.8012
value_loss,7381184,100.1694
value_loss,7389376,156.7671
value_loss,7397568,68.0042
value_loss,7405760,112.8484
value_loss,7413952,100.2287
value_loss,7422144,116.4060
value_loss,7430336,92.9989
value_loss,7438528,128.6923
value_loss,7446720,75.2781
value_loss,7456384,85.9977
value_loss,7464576,104.9372
value_loss,7472768,111.8507
value_loss,7480960,127.5506
value_loss,7489152,72.0115
value_loss,7497344,108.0239
value_loss,7505536,110.6577
value_loss,7513728,111.4408
value_loss,7521920,81.3451
value_loss,7530112,127.4287
value_loss,7538304,128.7721
value_loss,7546496,97.2260
value_loss,7554688,125.7710
value_loss,7562880,100.5392
value_loss,7571072,152.0057
value_loss,7579264,60.4077
value_loss,7587456,159.0031
value_loss,7595648,70.8455
value_loss,7603840,125.6387
value_loss,7612032,89.4049
value_loss,7616384,102.2619
value_loss,7620224,119.7911
value_loss,7624576,137.4562
value_loss,7628416,102.5675
value_loss,7632768,93.1485
value_loss,7640960,117.3940
value_loss,7649152,72.6700
value_loss,7657344,108.9640
value_loss,7665536,102.1887
value_loss,7673728,97.9509
value_loss,7681920,127.7087
value_loss,7690112,114.4972
value_loss,7698304,128.3868
value_loss,7706496,87.7287
value_loss,7714688,131.3300
value_loss,7722880,95.5709
value_loss,7731072,136.9723
value_loss,7739264,55.2543
value_loss,7747456,138.7141
value_loss,7755648,93.7879
value_loss,7763840,122.7967
value_loss,7772032,60.6238
value_loss,7780224,142.9107
value_loss,7788416,95.3346
value_loss,7796608,119.8973
value_loss,7800000,60.7009
value_loss,7812992,143.8163
value_loss,7821184,65.0072
value_loss,7829376,146.3820
value_loss,7837568,76.6040
value_loss,7845760,131.4350
value_loss,7853952,79.0545
value_loss,7862144,145.4982
value_loss,7870336,72.6695
value_loss,7878528,136.8644
value_loss,7886720,65.8019
value_loss,7894912,95.7796
value_loss,7903104,82.1065
value_loss,7911296,127.3558
value_loss,7919488,89.4335
value_loss,7927680,103.0410
value_loss,7935872,93.6620
value_loss,7944064,134.3578
value_loss,7952256,96.0582
value_loss,7960448,137.4968
value_loss,7968640,66.9564
value_loss,7976832,136.4678
value_loss,7985024,91.2592
value_loss,7993216,115.9850
value_loss,8000000,79.1095
value_loss,8009600,107.9146
value_loss,8017792,75.8486
value_loss,8025984,108.8980
value_loss,8034176,96.8194
value_loss,8042368,134.3900
value_loss,8050560,128.2770
value_loss,8056384,120.1244
value_loss,8058752,97.4564
value_loss,8064576,128.0999
value_loss,8072768,60.2831
value_loss,8080960,130.0654
value_loss,8089152,105.2686
value_loss,8096384,28.0310
value_loss,8097344,117.4524
value_loss,8104576,128.8230
value_loss,8105536,107.0990
value_loss,8112768,75.8809
value_loss,8113728,102.8838
value_loss,8120960,133.4565
value_loss,8129152,85.3321
value_loss,8137344,121.3899
value_loss,8145536,99.7580
value_loss,8153728,89.5309
value_loss,8161920,116.1008
value_loss,8170112,108.0761
value_loss,8176384,91.8902
value_loss,8184576,116.5028
value_loss,8192768,95.5781
value_loss,8200960,110.8446
value_loss,8209152,105.0492
value_loss,8217344,102.6941
value_loss,8225536,106.4406
value_loss,8233728,107.4450
value_loss,8241920,104.2064
value_loss,8250112,133.0358
value_loss,8258304,102.3958
value_loss,8266496,116.8609
value_loss,8274688,123.3896
value_loss,8282880,95.4790
value_loss,8291072,111.3455
value_loss,8299264,124.1505
value_loss,8307456,124.4615
value_loss,8315648,69.6028
value_loss,8323840,150.0673
value_loss,8332032,72.2821
value_loss,8340224,117.6970
value_loss,8348416,73.9425
value_loss,8356608,133.4520
value_loss,8360000,68.5316
value_loss,8372992,134.7000
value_loss,8381184,70.9940
value_loss,8389376,167.0091
value_loss,8397568,62.9027
value_loss,8405760,128.1222
value_loss,8413952,84.7212
value_loss,8422144,139.0432
value_loss,8430336,78.4871
value_loss,8438528,129.9028
value_loss,8446720,79.2148
value_loss,8454912,127.1016
value_loss,8463104,76.1245
value_loss,8471296,143.9468
value_loss,8479488,38.1911
value_loss,8487680,161.2743
value_loss,8495872,82.5571
value_loss,8504064,157.1635
value_loss,8512256,107.1241
value_loss,8520448,133.2506
value_loss,8536384,105.3019
value_loss,8544576,116.7400
value_loss,8552768,112.0926
value_loss,8560960,114.2589
value_loss,8569152,118.9838
value_loss,8577344,98.6471
value_loss,8585536,117.5512
value_loss,8593728,93.3944
value_loss,8601920,111.3589
value_loss,8610112,111.3018
value_loss,8618304,108.5712
value_loss,8626496,92.8583
value_loss,8634688,109.3461
value_loss,8642880,94.0244
value_loss,8651072,137.7132
value_loss,8659264,69.5808
value_loss,8667456,145.7900
value_loss,8675648,79.1720
value_loss,8683840,139.4129
value_loss,8692032,54.1245
value_loss,8700224,136.6086
value_loss,8708416,118.9912
value_loss,8716608,146.0065
value_loss,8720000,112.2339
value_loss,8732992,137.4412
value_loss,8741184,66.9231
value_loss,8749376,124.5179
value_loss,8757568,81.1647
value_loss,8765760,134.3269
value_loss,8773952,100.0422
value_loss,8782144,145.7873
value_loss,8790336,73.2853
value_loss,8798528,115.0468
value_loss,8806720,78.3246
value_loss,8816384,82.2802
value_loss,8824576,142.3624
value_loss,8832768,84.9196
value_loss,8840960,128.2185
value_loss,8849152,87.7035
value_loss,8857344,116.1116
value_loss,8865536,99.9430
value_loss,8873728,121.4483
value_loss,8881920,118.1441
value_loss,8890112,91.8030
value_loss,8898304,132.7887
value_loss,8906496,108.6671
value_loss,8914688,136.5422
value_loss,8922880,80.0084
value_loss,8931072,121.2550
value_loss,8939264,52.1654
value_loss,8947456,158.0212
value_loss,8955648,83.6528
value_loss,8963840,147.9252
value_loss,8972032,78.3319
value_loss,8980224,155.5078
value_loss,8988416,77.6089
value_loss,8996608,135.3482
value_loss,9000000,85.9342
value_loss,9012992,140.9856
value_loss,9021184,72.9808
value_loss,9029376,150.1629
value_loss,9037568,92.7469
value_loss,9045760,149.3332
value_loss,9053952,56.3978
value_loss,9062144,120.8145
value_loss,9070336,75.4491
value_loss,9078528,156.1548
value_loss,9086720,54.3973
value_loss,9094912,133.7759
value_loss,9103104,110.5131
value_loss,9111296,119.8798
value_loss,9119488,54.3429
value_loss,9127680,148.9506
value_loss,9135872,79.5147
value_loss,9144064,132.5201
value_loss,9152256,80.7577
value_loss,9160448,126.3585
value_loss,9168640,63.8471
value_loss,9176832,150.6242
value_loss,9185024,81.3242
value_loss,9193216,123.9023
value_loss,9200000,98.7546
value_loss,9209600,138.8916
value_loss,9217792,104.8715
value_loss,9225984,97.7089
explained_variance,216384,0.3352
explained_variance,224576,0.3134
explained_variance,232768,0.2749
explained_variance,240960,0.2773
explained_variance,249152,0.2735
explained_variance,257344,0.2684
explained_variance,265536,0.2474
explained_variance,273728,0.2337
explained_variance,281920,0.3145
explained_variance,290112,0.3070
explained_variance,298304,0.2724
explained_variance,306496,0.3409
explained_variance,314688,0.2941
explained_variance,322880,0.3298
explained_variance,331072,0.3529
explained_variance,339264,0.3267
explained_variance,347456,0.2830
explained_variance,355648,0.2820
explained_variance,363840,0.3374
explained_variance,372032,0.3580
explained_variance,380224,0.3023
explained_variance,388416,0.3752
explained_variance,396608,0.3109
explained_variance,400000,0.3911
explained_variance,412992,0.2614
explained_variance,421184,0.3823
explained_variance,429376,0.2826
explained_variance,437568,0.4555
explained_variance,445760,0.3314
explained_variance,453952,0.4853
explained_variance,462144,0.3503
explained_variance,470336,0.4011
explained_variance,478528,0.4023
explained_variance,486720,0.3766
explained_variance,496384,0.4788
explained_variance,504576,0.4209
explained_variance,512768,0.5028
explained_variance,520960,0.5126
explained_variance,529152,0.4083
explained_variance,537344,0.4376
explained_variance,545536,0.4752
explained_variance,553728,0.4323
explained_variance,561920,0.5015
explained_variance,570112,0.4646
explained_variance,578304,0.4485
explained_variance,586496,0.4027
explained_variance,594688,0.3811
explained_variance,602880,0.4258
explained_variance,611072,0.4061
explained_variance,619264,0.4785
explained_variance,627456,0.5221
explained_variance,635648,0.4878
explained_variance,643840,0.2839
explained_variance,652032,0.3881
explained_variance,660224,0.3415
explained_variance,668416,0.3803
explained_variance,676608,0.2514
explained_variance,680000,0.4333
explained_variance,692992,0.3010
explained_variance,701184,0.5038
explained_variance,709376,0.3555
explained_variance,717568,0.7471
explained_variance,725760,0.4246
explained_variance,733952,0.4758
explained_variance,742144,0.3863
explained_variance,750336,0.4728
explained_variance,758528,0.3642
explained_variance,766720,0.5149
explained_variance,774912,0.4071
explained_variance,783104,0.5446
explained_variance,791296,0.3155
explained_variance,799488,0.4959
explained_variance,807680,0.3382
explained_variance,815872,0.4045
explained_variance,824064,0.4255
explained_variance,832256,0.4500
explained_variance,840448,0.4317
explained_variance,848640,0.5355
explained_variance,856832,0.3869
explained_variance,865024,0.5466
explained_variance,873216,0.3604
explained_variance,880000,0.3590
explained_variance,889600,0.4077
explained_variance,897792,0.4748
explained_variance,905984,0.3727
explained_variance,914176,0.3574
explained_variance,922368,0.3948
explained_variance,930560,0.3791
explained_variance,938752,0.3895
explained_variance,946944,0.4693
explained_variance,955136,0.4690
explained_variance,963328,0.3329
explained_variance,971520,0.5372
explained_variance,979712,0.3900
explained_variance,987904,0.4064
explained_variance,996096,0.3924
explained_variance,1004288,0.4804
explained_variance,1012480,0.3817
explained_variance,1020672,0.4576
explained_variance,1028864,0.4612
explained_variance,1037056,0.5361
explained_variance,1045248,0.3884
explained_variance,1053440,0.4541
explained_variance,1061632,0.4048
explained_variance,1069824,0.5041
explained_variance,1078016,0.3693
explained_variance,1080000,0.4622
explained_variance,1094400,0.4537
explained_variance,1102592,0.4542
explained_variance,1110784,0.4461
explained_variance,1118976,0.4380
explained_variance,1127168,0.4378
explained_variance,1135360,0.4454
explained_variance,1143552,0.3378
explained_variance,1151744,0.3956
explained_variance,1159936,0.4133
explained_variance,1168128,0.4450
explained_variance,1176320,0.3882
explained_variance,1184512,0.4364
explained_variance,1192704,0.3425
explained_variance,1200896,0.4177
explained_variance,1209088,0.4256
explained_variance,1217280,0.3379
explained_variance,1225472,0.3388
explained_variance,1233664,0.3112
explained_variance,1241856,0.3951
explained_variance,1250048,0.3847
explained_variance,1258240,0.4342
explained_variance,1266432,0.2708
explained_variance,1274624,0.4652
explained_variance,1280000,0.3666
explained_variance,1291008,0.3495
explained_variance,1299200,0.3511
explained_variance,1307392,0.4474
explained_variance,1315584,0.3012
explained_variance,1323776,0.4374
explained_variance,1331968,0.2899
explained_variance,1340160,0.4408
explained_variance,1348352,0.3261
explained_variance,1356544,0.4010
explained_variance,1364736,0.2856
explained_variance,1372928,0.4574
explained_variance,1381120,0.2811
explained_variance,1389312,0.3728
explained_variance,1397504,0.3229
explained_variance,1405696,0.4058
explained_variance,1413888,0.3797
explained_variance,1422080,0.4139
explained_variance,1430272,0.3169
explained_variance,1438464,0.3712
explained_variance,1446656,0.4158
explained_variance,1454848,0.3513
explained_variance,1463040,0.4227
explained_variance,1471232,0.4283
explained_variance,1479424,0.3753
explained_variance,1480000,0.4152
explained_variance,1495808,0.4049
explained_variance,1504000,0.4254
explained_variance,1512192,0.3558
explained_variance,1520384,0.3585
explained_variance,1528576,0.3033
explained_variance,1536768,0.4339
explained_variance,1544960,0.3804
explained_variance,1553152,0.3440
explained_variance,1561344,0.3346
explained_variance,1569536,0.3908
explained_variance,1577728,0.3623
explained_variance,1585920,0.4111
explained_variance,1594112,0.4078
explained_variance,1602304,0.3388
explained_variance,1610496,0.3611
explained_variance,1618688,0.3725
explained_variance,1626880,0.4478
explained_variance,1635072,0.3525
explained_variance,1643264,0.4345
explained_variance,1651456,0.3460
explained_variance,1656384,0.4270
explained_variance,1659648,0.4680
explained_variance,1664576,0.3594
explained_variance,1667840,0.3387
explained_variance,1672768,0.4368
explained_variance,1676032,0.5325
explained_variance,1680960,0.3744
explained_variance,1689152,0.4698
explained_variance,1697344,0.3834
explained_variance,1705536,0.3484
explained_variance,1713728,0.3779
explained_variance,1721920,0.4277
explained_variance,1730112,0.4333
explained_variance,1738304,0.3462
explained_variance,1746496,0.4151
explained_variance,1754688,0.3399
explained_variance,1762880,0.4616
explained_variance,1771072,0.3669
explained_variance,1779264,0.4112
explained_variance,1787456,0.3863
explained_variance,1795648,0.4625
explained_variance,1803840,0.3577
explained_variance,1812032,0.5146
explained_variance,1820224,0.3363
explained_variance,1828416,0.4456
explained_variance,1836608,0.4302
explained_variance,1840000,0.3773
explained_variance,1852992,0.3590
explained_variance,1861184,0.4837
explained_variance,1869376,0.3710
explained_variance,1877568,0.5252
explained_variance,1885760,0.3738
explained_variance,1893952,0.4448
explained_variance,1896384,0.4630
explained_variance,1904576,0.3978
explained_variance,1912768,0.4263
explained_variance,1920960,0.4632
explained_variance,1929152,0.4193
explained_variance,1936384,0.6014
explained_variance,1937344,0.4584
explained_variance,1944576,0.4000
explained_variance,1952768,0.5751
explained_variance,1960960,0.4993
explained_variance,1976384,0.4858
explained_variance,1984576,0.4936
explained_variance,1992768,0.4809
explained_variance,2000960,0.4511
explained_variance,2009152,0.4470
explained_variance,2017344,0.4502
explained_variance,2025536,0.4764
explained_variance,2033728,0.4937
explained_variance,2041920,0.4788
explained_variance,2050112,0.4788
explained_variance,2058304,0.5326
explained_variance,2066496,0.4902
explained_variance,2074688,0.4679
explained_variance,2082880,0.4778
explained_variance,2091072,0.3541
explained_variance,2099264,0.4775
explained_variance,2107456,0.4191
explained_variance,2115648,0.4963
explained_variance,2123840,0.4352
explained_variance,2132032,0.5713
explained_variance,2140224,0.3952
explained_variance,2148416,0.5949
explained_variance,2156608,0.3787
explained_variance,2160000,0.4490
explained_variance,2172992,0.4240
explained_variance,2181184,0.4596
explained_variance,2189376,0.4282
explained_variance,2197568,0.5226
explained_variance,2205760,0.4137
explained_variance,2213952,0.5347
explained_variance,2222144,0.4022
explained_variance,2230336,0.5009
explained_variance,2238528,0.3649
explained_variance,2246720,0.4857
explained_variance,2254912,0.3856
explained_variance,2263104,0.5675
explained_variance,2271296,0.4039
explained_variance,2279488,0.5004
explained_variance,2287680,0.4059
explained_variance,2295872,0.4447
explained_variance,2304064,0.3533
explained_variance,2312256,0.5275
explained_variance,2320448,0.3652
explained_variance,2328640,0.4212
explained_variance,2336832,0.3748
explained_variance,2345024,0.4488
explained_variance,2353216,0.3570
explained_variance,2360000,0.3978
explained_variance,2369600,0.3449
explained_variance,2377792,0.3679
explained_variance,2385984,0.3766
explained_variance,2394176,0.4260
explained_variance,2402368,0.3100
explained_variance,2410560,0.4507
explained_variance,2418752,0.4118
explained_variance,2426944,0.3404
